Gene,M_carcass_FPKM,M_testis_FPKM,Testis2carcass
LOC6900594,10.62948718,0.599600909,0.056409293
LOC117184148,6.473567246,0.880950778,0.13608442
LOC117183939,9.150580981,0.727835524,0.079539916
LOC26532449,10.46206707,26.32337373,2.516077563
LOC117183605,53.65522247,2.115916752,0.039435448
LOC26534338,3.887962378,0.059580567,0.015324621
LOC26532956,0.1934661,0.049331237,0.254990317
LOC4816446,3.771236197,0.190314906,0.050465112
LOC4805671,4.98412951,25.81299349,5.179036632
LOC6903152,1.17731144,0.029932945,0.025425659
LOC4817344,1765.182185,12.74148866,0.007218229
LOC4803419,20.04709014,18.47677671,0.921668764
LOC4803876,0.17170384,0.02297532,0.133812885
LOC4818194,3.426260205,4.595232452,1.341180131
LOC4805592,65.54408462,55.5741761,0.847890036
LOC4816912,13.04076559,4.928687227,0.37794467
LOC4805736,5.94854065,18.42570276,3.097516138
LOC4818119,33.50353612,11.46301631,0.342143496
LOC4817034,17.08081645,10.40367816,0.609085554
LOC4804816,172.0303187,7.126256885,0.04142443
LOC4814253,20.76385977,2.817877513,0.135710721
LOC4811921,25.42289464,11.88713119,0.467575856
LOC6901851,0.125845306,0.033655512,0.267441398
LOC4805046,39.46280299,69.90541756,1.771425532
LOC4815244,1.149431632,1.940475694,1.688203936
LOC6899976,0.333092565,29.64271997,88.99217537
LOC6901678,2.80423319,0.197764517,0.070523895
LOC6898756,0.670372423,2.741147034,4.088986737
LOC6899970,0.704750201,1.299922223,1.844513668
LOC26532882,2.520275734,0.339273372,0.134617904
LOC4814484,161.4546861,14.58056184,0.090307461
LOC4800352,9.245844944,9.693338727,1.048399442
LOC4801376,0.154280949,0.188435332,1.221376404
LOC4801577,24.14715554,29.98509368,1.241765035
LOC6898650,10.21883003,1.425487227,0.139496213
LOC4801486,88.56872031,6.848199686,0.077320758
LOC4814754,4.424413885,56.74303995,12.82498193
LOC4800856,164.1638547,189.4978166,1.154321192
LOC4803786,0.03945268,67.80488652,1718.594749
LOC4814623,8.40794774,0.770894923,0.091686563
LOC4817569,1102.269611,564.4573681,0.512086483
LOC4805113,754.7037263,249.7333277,0.330902472
LOC4803563,1111.828385,346.7925001,0.311911897
LOC4812447,20.90864242,7.244476172,0.346482411
LOC4804310,790.6031597,990.6944705,1.25308691
LOC6901731,31.91146437,6.155341007,0.192888103
LOC4801949,9.120884206,2.401199614,0.263263988
LOC6900755,12.5768373,22.37669069,1.779198488
LOC4805431,20.54294044,23.48511562,1.143220735
LOC4800737,34.75527336,1.399734248,0.040274038
LOC6901885,49.5289308,130.0672956,2.626087256
LOC4817998,9.169872982,2.33588164,0.254734432
LOC4817840,9.032238342,14.72146851,1.62988036
LOC4812371,5.448602385,171.8578282,31.54162949
LOC6898294,5.865237915,1.422946043,0.242606834
LOC4800951,3.815088763,0.394512284,0.103408651
LOC6896924,5.689606744,7.803611471,1.371555443
LOC4817347,14.72207678,2.712671405,0.184258801
LOC4801719,0.058679014,123.6540525,2107.260133
LOC4811747,7.843469853,1.467064355,0.187042877
LOC26533564,0,8.770606427,8770607.427
LOC4812782,599.5307744,238.2264979,0.397354913
LOC4801512,56.18972254,93.70852903,1.667716517
LOC6901728,598.7986752,17.87876988,0.029857733
LOC4805577,8.049484421,1.21982563,0.151540945
LOC6900511,8.034040258,3.962047948,0.493157655
LOC4816301,4.295150155,0.182664401,0.042528282
LOC26532324,0.106723838,89.86938145,842.0662325
LOC4803642,30.36957752,5.339854639,0.175829099
LOC4817684,38.33897011,24.49372427,0.638872786
LOC6898644,0.118084215,0.034625356,0.293231935
LOC4804716,64.74656648,2.270230783,0.035063353
LOC4804078,121.9413623,301.8557293,2.475417054
LOC4817208,12.51612375,22.04672325,1.761465684
LOC4804914,0.978514728,2.563002954,2.619277219
LOC4814930,2.943862674,1.087522745,0.369420552
LOC4804852,30.93542833,37.26448725,1.204589335
LOC4813455,459.6012799,84.86496914,0.184649116
LOC4801427,9.061067216,12.82081402,1.414934168
LOC4813586,11.09004061,1.540970111,0.138950886
LOC6898648,0.051627495,0.022344457,0.432812482
LOC4801458,1.909776508,1.346244636,0.704922762
LOC6900747,4.241808969,0.205958551,0.048554639
LOC4816181,25.0484369,22.77421717,0.909207123
LOC4801898,0.015761834,0.025829848,1.638718566
LOC4812976,2.93408494,83.65779775,28.51238868
LOC13036350,15.48343546,12.48115076,0.806097005
LOC26531986,13.36414158,16.33480981,1.222286481
LOC6897794,13.7842186,3.12889619,0.226991247
LOC4817018,329.9996767,10.73949314,0.032543953
LOC4817023,114.4881554,2.123858545,0.018550911
LOC26533291,0.526781682,2.410169339,4.575264944
LOC117185621,11.60335295,0.832923038,0.071783042
LOC26533533,80.11685587,28.87654318,0.360430318
LOC4817243,11.90305365,19.34853484,1.625510123
LOC4801083,35.690414,7.485928862,0.209746226
LOC6897786,23.52092818,0.97462806,0.041436673
LOC6897366,0.266765676,236.6134736,886.9678871
LOC26533432,0.500581672,3.943192059,7.87720647
LOC26532934,0.077752962,130.7896773,1682.096632
LOC4802573,8.997812026,142.481562,15.83513267
LOC4817687,155.986697,0.304195346,0.001950143
LOC4814730,5.69973413,7.057443872,1.238205761
LOC6898777,7.480241005,2.256113487,0.301609826
LOC4815808,3.538257676,3.248866432,0.918210829
LOC4812084,32.47615975,29.06054601,0.894827047
LOC6900759,0,6.856744473,6856745.473
LOC4817048,2.570635523,0.015546644,0.006048169
LOC4800790,7.399683277,0.303568112,0.041024603
LOC4816504,0.080662376,155.0146449,1921.747547
trnN,0,0,1
trnE,0,0,1
trnF,39.58049055,3.193376837,0.080680601
trnI,0.460801051,0,2.17E-06
trnW,0.440471593,0,2.27E-06
trnY,0,0,1
LOC6902099,0.023698468,33.11484707,1397.282354
LOC6900198,0.079209773,65.60397373,828.2203572
LOC6902104,0,20.87404063,20874041.63
LOC6900956,0.033503432,0,2.98E-05
LOC6900271,0,110.3078793,110307880.3
LOC6900580,0.371868369,4.15474418,11.17259319
LOC6902007,0,0.151497879,151498.879
LOC117184903,0,13.60427261,13604273.61
LOC6900578,0.210523245,42.19479522,200.4272538
LOC6899902,0,238.0999367,238099937.7
LOC26532653,0.027204422,135.2042288,4969.753134
LOC6900667,2.080798636,1.317087718,0.63297239
LOC6900858,0,0,1
LOC6900364,0.256137212,69.08248623,269.7078533
LOC6900668,1.726350618,12.89272931,7.468194878
LOC26533750,11.45980625,0.646869186,0.056446864
LOC117184486,11.97199426,3.072233242,0.256618398
LOC6901126,0.038697763,39.08902694,1010.084696
LOC117184454,0.715471403,11.07401708,15.47791086
LOC26533296,0,296.6429559,296642956.9
LOC6902050,0.042485203,71.43354445,1681.335115
LOC4812221,0.265481374,17.41170188,65.58515597
LOC26533593,0,1.767887692,1767888.692
LOC6901937,0.029107938,254.640581,8747.848552
LOC6899924,0,0,1
LOC6900219,0.055558286,0,1.80E-05
LOC6901248,0.095873356,61.22309902,638.5763873
LOC6901612,1.543497709,0.008107144,0.005253094
LOC117184991,0,0,1
LOC117184654,0,0,1
LOC26533334,0,1.642645994,1642646.994
LOC26532330,0.432519552,728.4678189,1684.238625
LOC6901271,0.024733335,15.17804988,613.6429814
LOC4812373,1.481967623,2.451698629,1.654353264
LOC6901575,3.257458535,15.0367769,4.616105815
LOC26533360,0,1.049106436,1049107.436
LOC6902046,0.15824885,257.0383095,1624.256268
LOC26532761,0,0,1
LOC6902055,0.081756502,36.18724227,442.6167895
LOC6902054,0.022734099,31.26826125,1375.329934
LOC6902052,0.052825517,187.0534977,3540.901583
LOC6902053,0,50.17317706,50173178.06
LOC6901335,0.029023322,278.0824614,9581.014929
LOC6901817,0,12.30447217,12304473.17
LOC6900268,0.044632678,39.23687195,879.0866988
LOC6901235,0,6.267700139,6267701.139
LOC6901527,0,7.131155272,7131156.272
LOC6900790,0.463669872,42.34941069,91.33507033
LOC6901740,0,97.89777694,97897777.94
LOC6903538,0.297051866,590.286534,1987.143036
LOC6901574,22.54584981,0.166431188,0.007381943
LOC6900012,0,0,1
LOC6901511,0.091786592,560.7315454,6109.012498
LOC6902240,0.059115258,116.2999744,1967.309479
LOC6901522,0.110647509,145.4384588,1314.418617
LOC26532797,0.264423422,28.22587993,106.7446067
LOC6900034,19.30452386,57.10537867,2.958134431
LOC26533665,0.073502008,118.8369331,1616.762867
LOC26534352,0,0,1
LOC6901227,4.48122073,0,2.23E-07
LOC6899967,0.145315926,0.110456232,0.760112636
LOC26533489,3.032777988,0.419381981,0.138283397
LOC6901425,0,0.145363799,145364.799
LOC6901334,0.039039102,30.63869367,784.800571
LOC6900180,2.546793846,75.60720271,29.68719833
LOC6901567,0.029751627,9.621542446,323.3846732
LOC6900610,0.511348836,23.58627265,46.12551326
LOC6901489,0,12.13709169,12137092.69
LOC6901156,0.042791701,241.0534168,5633.049806
LOC6901736,0,45.16692812,45166929.12
LOC4812958,11.74758931,7.682530962,0.653966623
LOC6900591,0.199312069,0,5.02E-06
LOC117185101,5.442359962,0.145993642,0.026825608
LOC6901510,0.301896031,1432.289918,4744.299445
LOC6900650,0,0,1
LOC117184818,0.739266187,0.271613622,0.367410629
LOC117184952,0,4.187987325,4187988.325
LOC6902194,0.020219939,28.29339568,1399.21278
LOC26533620,0.129755866,77.78239251,599.4472289
LOC26532684,4.55939111,48.65210358,10.67074369
LOC6903780,0.02637076,4.180505468,158.5220884
LOC6901044,0.121029983,637.7649071,5269.435094
LOC6900827,3.877871585,3.221539198,0.830749368
LOC6900828,11.27959229,0.502698355,0.044567153
LOC6902282,0.044771403,49.07264242,1096.046686
LOC26532137,0,31.63792374,31637924.74
LOC6901683,0,918.7955005,918795501.5
LOC4814316,0.183293347,317.994797,1734.886011
LOC26532154,0.038010239,50.30501951,1323.42491
LOC6901226,3.0451974,0,3.28E-07
LOC6900087,0.201862089,1.932698592,9.574309009
LOC26532800,4.744716393,2.817661843,0.593852618
LOC6901485,0,28.06306917,28063070.17
LOC26533713,0.449708314,1.399996134,3.113115718
LOC6901465,0.141348474,10.86176902,76.84337049
LOC6900993,40.19277752,1.298812739,0.032314604
LOC26533406,0,302.3209732,302320974.2
LOC6901739,0,44.6172057,44617206.7
LOC6901221,2.093721586,0.21777742,0.104014936
LOC6901895,0,2.714742846,2714743.846
LOC6900293,3.381610035,3.769073679,1.114579601
LOC6901659,0,19.36026336,19360264.36
LOC26533363,0,3.488069084,3488070.084
LOC6901274,1.99582827,0,5.01E-07
LOC6901764,0.363916968,0.078610634,0.216014709
LOC6901780,0.73532447,98.11448596,133.4300129
LOC26534374,0.199403707,349.6837163,1753.638227
LOC6899972,2.731636942,0.920224261,0.336876731
LOC117185188,0.087981697,0.174404733,1.982273084
LOC6900844,0,0.087609832,87610.832
LOC4814027,28.62707694,31.24544916,1.091464879
LOC6901507,0,40.70290096,40702901.96
LOC6900445,0.03730021,175.3603781,4701.198192
LOC6901260,0,127.0837021,127083703.1
LOC6900961,1.295841335,0.802152113,0.61902061
LOC6900958,0,6.582642892,6582643.892
LOC117184846,0,0.406704725,406705.725
LOC6901331,0.036661038,27.08864329,738.8744744
LOC117184442,62.2956477,3.899062655,0.062589663
LOC6900768,0.078528584,13.56359366,172.7195528
LOC6900773,1.366259453,0.285170154,0.208723859
LOC6901380,0.248663086,2.321994318,9.337879701
LOC26533644,0,7.416041162,7416042.162
LOC6901767,27.19242502,1.340868291,0.049310396
LOC26532679,0,54.36257525,54362576.25
LOC6900520,0.096847992,273.9275576,2828.398662
LOC26532909,0.045674715,1.576768783,34.52096534
LOC117184824,0,0,1
LOC117184467,13.92403347,0.840562875,0.060367839
LOC6901229,0.166510536,0,6.01E-06
LOC6901105,0.113267348,26.43220714,233.3591736
LOC117185104,0.763510027,0.052940224,0.069339174
LOC6902040,0.259449331,354.1783638,1365.110476
LOC6902100,0.012528301,35.71121586,2850.216156
LOC26533417,0.029773428,36.88210057,1238.717395
LOC6899947,8.411167221,0,1.19E-07
LOC6899948,78.33362896,2.533896853,0.03234751
LOC117184451,8.854554336,4.043851162,0.456697373
LOC26534435,0,37.22017483,37220175.83
LOC4812701,0.110918663,62.48137477,563.3029725
LOC117185153,0,0,1
LOC6900249,0.288971913,0,3.46E-06
LOC26533784,0.061756842,0,1.62E-05
LOC117185023,0,0,1
LOC6902110,0.200235544,106.2928441,530.836394
LOC117184837,0,0,1
LOC6900820,19.74102674,3.676707701,0.186247076
LOC26534394,0,0.163451325,163452.325
LOC6900131,0.094217872,96.23090449,1021.354884
LOC6900233,1.9819806,4.84552576,2.444788972
LOC26533216,0.070233899,3.812477873,54.2818302
LOC117184973,0.142427752,11.19878556,78.62728851
LOC26534321,3.794611232,0.343475564,0.090516907
LOC6900428,1739.796136,0.03115288,1.79E-05
LOC6901392,0,0,1
LOC6900862,0.109848661,34.47347712,313.8241641
LOC6900816,300.4729022,32.72040817,0.108896372
LOC6900403,0.917700972,1.59894592,1.742337893
LOC6900112,1.365785931,37.98977371,27.81530108
LOC26533549,15.29116801,8.075463126,0.528112934
LOC117184687,0,0.025275219,25276.219
LOC6900733,1.748301574,0.840172931,0.480565517
LOC117184457,0.41836352,0.240994638,0.576042246
LOC6900725,0.31070285,0,3.22E-06
LOC6900726,0,0,1
LOC6900727,0.033465998,0,2.99E-05
LOC4813924,0.148915825,29.94001646,201.0519458
LOC6900110,0.253847582,48.1309492,189.60496
LOC6900096,0.247587372,31.81421544,128.4964078
LOC6900570,0.026862842,96.29192709,3584.443721
LOC6901116,0.956942281,0.528091004,0.551852983
LOC6902083,0,3.105979763,3105980.763
LOC117184710,4.740186436,0.668380088,0.141003093
LOC26534072,0,17.87405299,17874053.99
LOC26533927,0.100244386,0,9.98E-06
LOC6900835,0.039478954,162.7344115,4121.950438
LOC26533452,0,0.180186395,180187.395
LOC6900810,0.044275046,30.30872958,684.5401439
LOC4814110,3.563951028,389.2228434,109.2110223
LOC6902091,0.254410461,256.4765971,1008.117313
LOC6900048,0,0,1
LOC6902006,0.050100181,85.78617708,1712.258586
LOC6900525,1.51570025,0.048765865,0.032174457
LOC6900970,41.42276855,1.735556964,0.041898646
LOC6900239,0.167420606,311.1266786,1858.342463
LOC6900254,0.067664848,104.0204516,1537.26666
LOC6899963,37.45488566,0.163680588,0.0043701
LOC26533538,0.220210951,93.18488571,423.1599886
LOC6902049,0.022101208,143.5729245,6495.86336
LOC6897940,9.864198093,4.398332016,0.445888508
LOC6897865,10.76570131,14.4727977,1.344343201
LOC4802944,10.33778136,0.158396533,0.015322197
LOC6897761,0,0.365469035,365470.035
LOC13036393,0,1.103498433,1103499.433
LOC117184116,0,0.034848311,34849.311
LOC13036547,0.291242103,0,3.43E-06
LOC6897358,13.06132357,14.95068613,1.144653212
LOC6897296,0.328491196,14.61662894,44.49612534
LOC6897206,0.420531081,254.4020422,604.9527597
LOC6897132,0.648002577,0.446432856,0.688937332
LOC6897089,0,8.97222507,8972226.07
LOC6897004,0.225169355,164.0632268,728.6182409
LOC6897003,0,0.094258015,94259.015
LOC6896947,3.023016679,0,3.31E-07
LOC13036490,0.051790814,0.768319077,14.83477814
LOC6896842,0.028089525,0.046031963,1.638736323
LOC6896839,1.301636055,0.172619863,0.132618277
LOC117183390,97.7713522,4.356157435,0.044554548
LOC6896812,0.08729044,10.63040266,121.7805975
LOC6896800,64.95087402,1.46989958,0.022630959
LOC117183377,0.079872182,86.16478203,1078.769879
LOC117183386,0.052466347,0.957087629,18.24160525
LOC13036336,0,0,1
LOC117183388,0.17753251,0,5.63E-06
LOC6896684,0,0.127719475,127720.475
LOC26533113,0.085017295,5.651168576,66.47004136
LOC117185000,0,483.9347457,483934746.7
LOC26534041,47.61299672,3.008465786,0.06318583
LOC26532387,0,10.40126493,10401265.93
LOC117183297,0.16238915,777.9335376,4790.521721
LOC6897941,7.813173864,12.76159227,1.633342846
LOC13036404,4.11520084,3.189564289,0.775068979
LOC117184270,1.165210144,168.1785663,144.3331264
LOC6901605,0.748301417,341.3648179,456.1856424
LOC117183251,16.96035509,63.71147941,3.756494268
LOC6901606,0.387614507,47.07536407,121.4486114
LOC117183525,0,0,1
LOC4800889,500.7613822,1.475489259,0.002946494
LOC6896843,117.4401608,0.432024813,0.003678689
LOC6897525,0.16536331,573.0883651,3465.61097
LOC6897284,0.029107938,39.82545585,1368.152171
LOC6901528,0,0,1
LOC13036445,404.8617428,3.122412029,0.007712295
LOC6901468,1.555179055,310.676301,199.7687026
LOC6896973,0,76.36298884,76362989.84
LOC6897548,0.275918056,51.48395077,186.5907797
LOC6897874,0,34.69484528,34694846.28
LOC6897276,0,45.61859461,45618595.61
LOC26534306,0.019487357,36.8911896,1892.986149
LOC26532952,0.028417522,31.8413197,1120.442526
LOC6898010,0.192256747,119.1413389,619.6959118
LOC6897249,2846.940296,8.154366126,0.002864256
LOC13036392,0.025022613,12.78181838,510.7903143
LOC6897036,0.153527478,463.8467582,3021.242478
LOC6897384,0.174808068,18.75186921,107.2705805
LOC26532341,10.80035422,0.418425214,0.038741894
LOC117184119,0.052547488,0,1.90E-05
LOC26533124,0.052375259,192.7002434,3679.152474
LOC6896891,0,12.69442633,12694427.33
LOC26533556,0.719658301,233.3282233,324.2203971
LOC6896964,0.61588245,198.0315864,321.5406867
LOC6896894,0.03370743,12.86324768,381.6033219
LOC6897110,16.68978552,0.759514294,0.04550779
LOC26531942,34.93956766,2.00650122,0.05742779
LOC6896863,0,0,1
LOC6897381,0,34.90805253,34908053.53
LOC6897780,0.022941558,0.426412952,18.58615516
LOC4800970,0.104496323,0.015829128,0.151488359
LOC6897583,22.07115881,0,4.53E-08
LOC6897363,0.055660792,184.9541437,3322.820504
LOC26533044,1306.835039,72.43760982,0.055429805
LOC13036525,0.571739829,0.382325337,0.668705675
LOC26533059,0,34.85459279,34854593.79
LOC6897733,0,0,1
LOC117183671,0,1.117400559,1117401.559
LOC6896992,0.024530768,0.239742914,9.772793766
LOC6897674,0.009227378,27.98887232,3032.913689
LOC6897283,0.093018846,30.77971689,330.8940976
LOC6897732,0,0,1
LOC6897580,8.227389045,12.53581997,1.52366922
LOC6901634,0,100.1396388,100139639.8
LOC117183254,3.472289803,4.471402401,1.287738745
LOC6897052,0.281994723,272.7839088,967.3335008
LOC6901847,12.21331667,12.20448006,0.999276477
LOC6897919,1.886817786,1.425772814,0.755649575
LOC6897490,1.469811296,1.572570401,1.06991308
LOC117183183,8.267976251,1.63257782,0.197458069
LOC6896786,102.4891859,3.632583399,0.035443587
LOC26532863,0.160608689,440.281412,2741.312908
LOC6897620,0.239536129,53.7620747,224.441513
LOC26532920,9.857112377,7.778382679,0.789113748
LOC6897984,0,6.87775868,6877759.68
LOC6897195,0,448.6930078,448693008.8
LOC13036269,1.073571248,1321.600717,1231.030999
LOC26534115,2.333429224,0.071134286,0.030485285
LOC6897811,31.4875986,7.977703507,0.253360199
LOC26533809,10.16135621,7.665106672,0.754338964
LOC6897841,3.860064581,1.775603468,0.459993342
LOC6896933,0.162194352,0.940082188,5.795993399
LOC4801682,1.541937585,242.7733287,157.4468219
LOC6897397,8.188760167,0.127181596,0.01553136
LOC6896763,0.678319477,4.674782808,6.8917038
LOC26532432,0.186037691,0,5.38E-06
LOC6897981,0.094050382,255.4308194,2715.864603
LOC117183401,1.631149796,1.798636094,1.102679837
LOC6897534,0.112813817,179.5903258,1591.903725
LOC4801614,0.063619278,128.0837021,2013.252804
LOC26533232,1.81036217,22.67671665,12.52605998
LOC6897822,23.02828368,0.029782126,0.001293328
LOC117183241,0,11.0610065,11061007.5
LOC117183351,4.320915565,18.70467157,4.328866871
LOC6897745,32.85077334,1.765141024,0.053732128
LOC117183396,0.386761812,0.089339468,0.230995497
LOC6897680,0.940807733,0.105238099,0.111860249
LOC26532259,0.065366617,0.258391957,3.952919967
LOC6896705,35.51258464,2.33176673,0.06566032
LOC6896700,0.172635062,107.6201374,623.3931502
LOC117183238,0.056610375,59.63068964,1053.33409
LOC117184816,0.357821967,0.056259719,0.157230598
LOC6903739,2.92957841,0.052839223,0.018036795
LOC117183333,1.797416097,1.783549209,0.992285103
LOC26533160,2.235985278,9.53459975,4.264158883
LOC26533977,0.737854637,1928.035515,2613.025392
LOC5495517,24.84752886,1.3482505,0.054260987
LOC26533425,0.101547109,293.9525727,2894.712422
LOC117183316,0.038528926,20.98557634,544.6565635
LOC26533672,11.3795782,238.5540821,20.96334837
LOC4803077,52.21285409,2.311284964,0.044266608
LOC6897582,0,33.45785372,33457854.72
LOC6897168,0.054065105,134.6423886,2490.328996
LOC117185087,13.54170839,0.442184438,0.032653591
LOC6897402,5.408929964,52.96798939,9.792691152
LOC6896985,0.081857087,159.9470911,1953.955897
LOC26533117,0,0.087210237,87211.237
LOC6901171,0.601796746,0.061104504,0.101538273
LOC117183321,0.253703554,0.709106647,2.795013479
LOC6896984,0,257.7364004,257736401.4
LOC6897782,9.816668461,0,1.02E-07
LOC6897242,1.299950591,347.7138787,267.4821755
LOC117183258,0,0.051167837,51168.837
LOC4800877,284.8849683,8.116605373,0.02849082
LOC6904092,20.36593255,0.861229585,0.042287803
LOC4800879,15.78194632,0.408625615,0.025892028
LOC26532050,0.381993892,272.5157429,713.40154
LOC6897016,0.13041262,72.28910409,554.3064076
LOC6897309,0.200053947,99.94566576,499.5910798
LOC4800327,0,4.687492034,4687493.034
LOC6897499,0.131632343,36.15908391,274.6954836
LOC6901452,2.401197667,5.80406561,2.417153853
LOC6897927,0,10.59726639,10597267.39
LOC6897929,0,63.50743686,63507437.86
LOC26533304,0.216259776,872.5679142,4034.795081
LOC6897928,0.13981446,126.4184571,904.180827
LOC117185654,0.795732615,0.065833917,0.08273487
LOC117183248,0.199129699,4.040417806,20.29028584
LOC6902317,0.431333242,249.8798746,579.31843
LOC13036370,15.35485353,0.195787208,0.0127509
LOC6902316,0.531009087,1217.326484,2292.473371
LOC4802758,165.0136382,3.801179392,0.023035553
LOC6897663,49.65854622,0.072378637,0.001457546
LOC6901289,0,1.565174995,1565175.995
LOC6901295,0.025056603,100.9090025,4027.08134
LOC117183360,1.566819115,0.732920597,0.467776479
LOC117185042,0,0,1
LOC6896860,5.345466226,28.55828161,5.342523189
LOC6897205,0.049344429,127.2071181,2577.890639
LOC6897590,0.037107195,4.863171328,131.0538641
LOC6897541,0.025621957,51.20444625,1998.381618
LOC26534126,0.831808217,49.12305757,59.05567955
LOC26532985,3.260287915,0,3.07E-07
LOC6897754,0.05862881,17.16145206,292.7086598
LOC6896999,26.2273198,59.2223581,2.258040749
LOC6897000,7.963781311,0.307283444,0.038585239
LOC13036548,0.523254244,0,1.91E-06
LOC6897854,11.38351532,0.259313844,0.022779854
LOC117185597,0,0.051938034,51939.034
LOC6897365,0.018296926,31.02069312,1695.312008
LOC26533062,42.40444895,2.782849679,0.065626383
LOC6897316,12.26124452,0.518369487,0.042277148
LOC6897863,0.582854112,677.9437005,1163.142755
LOC26532691,6.052789375,0,1.65E-07
LOC6897757,6.987264668,82.7981998,11.84987157
LOC4801882,0.526531565,262.8943549,499.2936309
LOC6896904,26.57259037,0.867337445,0.032640341
LOC6897547,0.025648557,8.414912512,328.0724691
LOC117184522,0.074693437,1402.893498,18781.76678
LOC6897357,0.728267706,97.34633919,133.6681631
LOC4803229,0.045018139,88.62159606,1968.531597
LOC6897978,0.03663633,19.12978693,522.1392462
LOC6897976,0.541469298,1.190020422,2.197759374
LOC6897355,0,2.308015399,2308016.399
LOC6897236,0.017714709,30.48846272,1720.984677
LOC6897235,0.058159356,0.702290813,12.07509483
LOC6897234,0,70.05335902,70053360.02
LOC26534367,0,2.242960627,2242961.627
LOC26533520,0.099400822,0,1.01E-05
LOC6896727,0.689853147,0,1.45E-06
LOC6897632,0.035120081,0.777725733,22.14415715
LOC6897630,0,0.096700999,96701.999
LOC117184568,0,3.917572215,3917573.215
LOC26534146,0.156563067,95.02601841,606.9465442
LOC6897975,0.757281001,4074.030984,5379.806967
LOC6897692,0,28.0878731,28087874.1
LOC6897028,0.284914248,0.340427328,1.194840676
LOC6897295,0.329463618,0.562897479,1.708524825
LOC6897595,0.014175139,20.11110595,1418.659003
LOC6896899,0,17.04167855,17041679.55
LOC6897695,0.155471962,315.49073,2029.232143
LOC6903300,0,142.2267796,142226780.6
LOC6897586,0,19.90795619,19907957.19
LOC6903644,0.01962783,0.016198666,0.825299631
LOC6896809,0.705420816,0,1.42E-06
LOC6897232,0,0,1
LOC6897615,0.169798438,275.3940219,1621.878294
LOC6897575,12.34674068,1.486984641,0.12043547
LOC6897231,0.009386421,35.65964205,3798.662526
LOC13036546,0.368393808,0,2.71E-06
LOC4803281,1.278062695,0.086011885,0.067299373
LOC26533111,0,161.7306904,161730691.4
LOC6897994,7.320664313,0.503796916,0.068818597
LOC6896799,0.102341919,167.2474439,1634.186776
LOC26532436,0.1753689,5.689684784,32.44391311
LOC6897858,0.110660351,301.1621155,2721.47515
LOC26532923,203.9851833,12.61210522,0.06182854
LOC6897783,10.98846582,65.89981073,5.997179845
LOC26533338,0.243438611,0.133617105,0.548875775
LOC4800302,0.448326182,189.1093228,421.8109706
LOC26534414,0.982687603,0.053663175,0.054609542
LOC6897636,14.02191659,0.661166908,0.04715246
LOC26532183,54.67542295,32.31270953,0.590991495
LOC6897633,0.033978523,0,2.94E-05
LOC6897604,0.036725851,69.03597799,1879.714093
LOC6897544,0,12.38750053,12387501.53
LOC6901481,0.037604606,14.23511557,378.5370923
LOC6898421,0,0,1
LOC6898861,0.083577689,0.037981106,0.454447257
LOC6901483,0.062962599,113.0369275,1795.274255
LOC6901479,0.052284488,90.59806433,1732.757391
LOC6898194,0,488.7859447,488785945.7
LOC6898196,0.116625059,0.047951822,0.411167303
LOC6901482,0.370333045,318.3279205,859.5696942
LOC6898260,0.229281379,1.019386259,4.445990406
LOC6902120,0,153.9302207,153930221.7
LOC26533066,0,27.68456141,27684562.41
LOC6898451,0.036303429,0.435234379,11.98849265
LOC4804415,0,0.187130655,187131.655
LOC6898499,0.154610547,309.3179779,2000.613701
LOC6898942,0,0,1
LOC6898972,6.251926427,0.343465718,0.054937733
LOC6898666,0.137725208,278.7594192,2024.011437
LOC15382895,0.035785028,0.032641667,0.912162343
LOC117183537,0,0.09953033,99531.33
LOC6903945,27.570837,7.96366146,0.288843686
LOC6898242,16.77525766,0.218038922,0.012997708
LOC6898136,1.602344012,1.377736718,0.859825885
LOC26533374,0.310419625,2.791952086,8.994096593
LOC6901326,0.049618667,138.7090753,2795.44554
LOC6899057,0.063915571,63.09879823,987.2056406
LOC6898775,0.015290496,31.61517509,2067.500475
LOC6903741,0,0.424740046,424741.046
LOC6898909,16.11225922,87.84079811,5.451798687
LOC117183576,66.74482417,0.936582662,0.014032304
LOC117183171,0,89.1516714,89151672.4
LOC6898575,0.035533745,189.6250756,5336.328631
LOC26534008,0,9.918740105,9918741.105
LOC6899058,0.375253946,2079.082347,5540.452889
LOC6898099,0.347733136,16.47295489,47.37227142
LOC117183494,0,0.213967144,213968.144
LOC6898577,0.061884439,139.5302191,2254.653488
LOC26533448,0.037818268,135.7744257,3590.08605
Y-linked-gene.802,0,0,1
LOC26532110,23.26753645,1.633335433,0.070198079
LOC6898583,10.82066363,1.619527455,0.149669961
LOC6898926,0.029079678,0,3.44E-05
LOC6898922,0,0.038503371,38504.371
LOC6901711,0.25633454,3.620620685,14.1245404
LOC6901712,0,34.1375054,34137506.4
LOC6902305,0.137260771,92.53852569,674.1755259
LOC6902310,0.174923617,201.1039888,1149.660885
LOC26533874,0.594981717,0.456961225,0.768026049
LOC6898538,1.403688642,0.163770869,0.116672421
LOC4804534,13.53604733,0.446691598,0.033000222
LOC6898675,41.54983348,2.317206608,0.055769358
LOC26533314,0.463073993,1161.016334,2507.188584
LOC6898355,8.485867046,0.927909182,0.109347703
LOC6898356,0.173215935,40.3787422,233.1108288
